parent_id,index,value
2960,4,"tag_4"
2959,3,"tag_3"
2958,2,"tag_2"
2957,1,"tag_1"
2956,0,"tag_0"
2955,4,"tag_4"
2954,3,"tag_3"
2953,2,"tag_2"
2952,1,"tag_1"
2951,0,"tag_0"
2950,4,"tag_4"
2949,3,"tag_3"
2948,2,"tag_2"
2947,1,"tag_1"
2946,0,"tag_0"
2945,4,"tag_4"
2944,3,"tag_3"
2943,2,"tag_2"
2942,1,"tag_1"
2941,0,"tag_0"
2940,4,"tag_4"
2939,3,"tag_3"
2938,2,"tag_2"
2937,1,"tag_1"
2936,0,"tag_0"
2935,4,"tag_4"
2934,3,"tag_3"
2933,2,"tag_2"
2932,1,"tag_1"
2931,0,"tag_0"
2930,4,"tag_4"
2929,3,"tag_3"
2928,2,"tag_2"
2927,1,"tag_1"
2926,0,"tag_0"
2925,4,"tag_4"
2924,3,"tag_3"
2923,2,"tag_2"
2922,1,"tag_1"
2921,0,"tag_0"
2920,4,"tag_4"
2919,3,"tag_3"
2918,2,"tag_2"
2917,1,"tag_1"
2916,0,"tag_0"
2915,4,"tag_4"
2914,3,"tag_3"
2913,2,"tag_2"
2912,1,"tag_1"
2911,0,"tag_0"
2910,4,"tag_4"
2909,3,"tag_3"
2908,2,"tag_2"
2907,1,"tag_1"
2906,0,"tag_0"
2905,4,"tag_4"
2904,3,"tag_3"
2903,2,"tag_2"
2902,1,"tag_1"
2901,0,"tag_0"
2900,4,"tag_4"
2899,3,"tag_3"
2898,2,"tag_2"
2897,1,"tag_1"
2896,0,"tag_0"
2895,4,"tag_4"
2894,3,"tag_3"
2893,2,"tag_2"
2892,1,"tag_1"
2891,0,"tag_0"
2890,4,"tag_4"
2889,3,"tag_3"
2888,2,"tag_2"
2887,1,"tag_1"
2886,0,"tag_0"
2885,4,"tag_4"
2884,3,"tag_3"
2883,2,"tag_2"
2882,1,"tag_1"
2881,0,"tag_0"
2880,4,"tag_4"
2879,3,"tag_3"
2878,2,"tag_2"
2877,1,"tag_1"
2876,0,"tag_0"
2875,4,"tag_4"
2874,3,"tag_3"
2873,2,"tag_2"
2872,1,"tag_1"
2871,0,"tag_0"
2870,4,"tag_4"
2869,3,"tag_3"
2868,2,"tag_2"
2867,1,"tag_1"
2866,0,"tag_0"
2865,4,"tag_4"
2864,3,"tag_3"
2863,2,"tag_2"
2862,1,"tag_1"
2861,0,"tag_0"
2860,4,"tag_4"
2859,3,"tag_3"
2858,2,"tag_2"
2857,1,"tag_1"
2856,0,"tag_0"
2855,4,"tag_4"
2854,3,"tag_3"
2853,2,"tag_2"
2852,1,"tag_1"
2851,0,"tag_0"
2850,4,"tag_4"
2849,3,"tag_3"
2848,2,"tag_2"
2847,1,"tag_1"
2846,0,"tag_0"
2845,4,"tag_4"
2844,3,"tag_3"
2843,2,"tag_2"
2842,1,"tag_1"
2841,0,"tag_0"
2840,4,"tag_4"
2839,3,"tag_3"
2838,2,"tag_2"
2837,1,"tag_1"
2836,0,"tag_0"
2835,4,"tag_4"
2834,3,"tag_3"
2833,2,"tag_2"
2832,1,"tag_1"
2831,0,"tag_0"
2830,4,"tag_4"
2829,3,"tag_3"
2828,2,"tag_2"
2827,1,"tag_1"
2826,0,"tag_0"
2825,4,"tag_4"
2824,3,"tag_3"
2823,2,"tag_2"
2822,1,"tag_1"
2821,0,"tag_0"
2820,4,"tag_4"
2819,3,"tag_3"
2818,2,"tag_2"
2817,1,"tag_1"
2816,0,"tag_0"
2815,4,"tag_4"
2814,3,"tag_3"
2813,2,"tag_2"
2812,1,"tag_1"
2811,0,"tag_0"
2810,4,"tag_4"
2809,3,"tag_3"
2808,2,"tag_2"
2807,1,"tag_1"
2806,0,"tag_0"
2805,4,"tag_4"
2804,3,"tag_3"
2803,2,"tag_2"
2802,1,"tag_1"
2801,0,"tag_0"
2800,4,"tag_4"
2799,3,"tag_3"
2798,2,"tag_2"
2797,1,"tag_1"
2796,0,"tag_0"
2795,4,"tag_4"
2794,3,"tag_3"
2793,2,"tag_2"
2792,1,"tag_1"
2791,0,"tag_0"
2790,4,"tag_4"
2789,3,"tag_3"
2788,2,"tag_2"
2787,1,"tag_1"
2786,0,"tag_0"
2785,4,"tag_4"
2784,3,"tag_3"
2783,2,"tag_2"
2782,1,"tag_1"
2781,0,"tag_0"
2780,4,"tag_4"
2779,3,"tag_3"
2778,2,"tag_2"
2777,1,"tag_1"
2776,0,"tag_0"
2775,4,"tag_4"
2774,3,"tag_3"
2773,2,"tag_2"
2772,1,"tag_1"
2771,0,"tag_0"
2770,4,"tag_4"
2769,3,"tag_3"
2768,2,"tag_2"
2767,1,"tag_1"
2766,0,"tag_0"
2765,4,"tag_4"
2764,3,"tag_3"
2763,2,"tag_2"
2762,1,"tag_1"
2761,0,"tag_0"
2760,4,"tag_4"
2759,3,"tag_3"
2758,2,"tag_2"
2757,1,"tag_1"
2756,0,"tag_0"
2755,4,"tag_4"
2754,3,"tag_3"
2753,2,"tag_2"
2752,1,"tag_1"
2751,0,"tag_0"
2750,4,"tag_4"
2749,3,"tag_3"
2748,2,"tag_2"
2747,1,"tag_1"
2746,0,"tag_0"
2745,4,"tag_4"
2744,3,"tag_3"
2743,2,"tag_2"
2742,1,"tag_1"
2741,0,"tag_0"
2740,4,"tag_4"
2739,3,"tag_3"
2738,2,"tag_2"
2737,1,"tag_1"
2736,0,"tag_0"
2735,4,"tag_4"
2734,3,"tag_3"
2733,2,"tag_2"
2732,1,"tag_1"
2731,0,"tag_0"
2730,4,"tag_4"
2729,3,"tag_3"
2728,2,"tag_2"
2727,1,"tag_1"
2726,0,"tag_0"
2725,4,"tag_4"
2724,3,"tag_3"
2723,2,"tag_2"
2722,1,"tag_1"
2721,0,"tag_0"
2720,4,"tag_4"
2719,3,"tag_3"
2718,2,"tag_2"
2717,1,"tag_1"
2716,0,"tag_0"
2715,4,"tag_4"
2714,3,"tag_3"
2713,2,"tag_2"
2712,1,"tag_1"
2711,0,"tag_0"
2710,4,"tag_4"
2709,3,"tag_3"
2708,2,"tag_2"
2707,1,"tag_1"
2706,0,"tag_0"
2705,4,"tag_4"
2704,3,"tag_3"
2703,2,"tag_2"
2702,1,"tag_1"
2701,0,"tag_0"
2700,4,"tag_4"
2699,3,"tag_3"
2698,2,"tag_2"
2697,1,"tag_1"
2696,0,"tag_0"
2695,4,"tag_4"
2694,3,"tag_3"
2693,2,"tag_2"
2692,1,"tag_1"
2691,0,"tag_0"
2690,4,"tag_4"
2689,3,"tag_3"
2688,2,"tag_2"
2687,1,"tag_1"
2686,0,"tag_0"
2685,4,"tag_4"
2684,3,"tag_3"
2683,2,"tag_2"
2682,1,"tag_1"
2681,0,"tag_0"
2680,4,"tag_4"
2679,3,"tag_3"
2678,2,"tag_2"
2677,1,"tag_1"
2676,0,"tag_0"
2675,4,"tag_4"
2674,3,"tag_3"
2673,2,"tag_2"
2672,1,"tag_1"
2671,0,"tag_0"
2670,4,"tag_4"
2669,3,"tag_3"
2668,2,"tag_2"
2667,1,"tag_1"
2666,0,"tag_0"
2665,4,"tag_4"
2664,3,"tag_3"
2663,2,"tag_2"
2662,1,"tag_1"
2661,0,"tag_0"
2660,4,"tag_4"
2659,3,"tag_3"
2658,2,"tag_2"
2657,1,"tag_1"
2656,0,"tag_0"
2655,4,"tag_4"
2654,3,"tag_3"
2653,2,"tag_2"
2652,1,"tag_1"
2651,0,"tag_0"
2650,4,"tag_4"
2649,3,"tag_3"
2648,2,"tag_2"
2647,1,"tag_1"
2646,0,"tag_0"
2645,4,"tag_4"
2644,3,"tag_3"
2643,2,"tag_2"
2642,1,"tag_1"
2641,0,"tag_0"
2640,4,"tag_4"
2639,3,"tag_3"
2638,2,"tag_2"
2637,1,"tag_1"
2636,0,"tag_0"
2635,4,"tag_4"
2634,3,"tag_3"
2633,2,"tag_2"
2632,1,"tag_1"
2631,0,"tag_0"
2630,4,"tag_4"
2629,3,"tag_3"
2628,2,"tag_2"
2627,1,"tag_1"
2626,0,"tag_0"
2625,4,"tag_4"
2624,3,"tag_3"
2623,2,"tag_2"
2622,1,"tag_1"
2621,0,"tag_0"
2620,4,"tag_4"
2619,3,"tag_3"
2618,2,"tag_2"
2617,1,"tag_1"
2616,0,"tag_0"
2615,4,"tag_4"
2614,3,"tag_3"
2613,2,"tag_2"
2612,1,"tag_1"
2611,0,"tag_0"
2610,4,"tag_4"
2609,3,"tag_3"
2608,2,"tag_2"
2607,1,"tag_1"
2606,0,"tag_0"
2605,4,"tag_4"
2604,3,"tag_3"
2603,2,"tag_2"
2602,1,"tag_1"
2601,0,"tag_0"
2600,4,"tag_4"
2599,3,"tag_3"
2598,2,"tag_2"
2597,1,"tag_1"
2596,0,"tag_0"
2595,4,"tag_4"
2594,3,"tag_3"
2593,2,"tag_2"
2592,1,"tag_1"
2591,0,"tag_0"
2590,4,"tag_4"
2589,3,"tag_3"
2588,2,"tag_2"
2587,1,"tag_1"
2586,0,"tag_0"
2585,4,"tag_4"
2584,3,"tag_3"
2583,2,"tag_2"
2582,1,"tag_1"
2581,0,"tag_0"
2580,4,"tag_4"
2579,3,"tag_3"
2578,2,"tag_2"
2577,1,"tag_1"
2576,0,"tag_0"
2575,4,"tag_4"
2574,3,"tag_3"
2573,2,"tag_2"
2572,1,"tag_1"
2571,0,"tag_0"
2570,4,"tag_4"
2569,3,"tag_3"
2568,2,"tag_2"
2567,1,"tag_1"
2566,0,"tag_0"
2565,4,"tag_4"
2564,3,"tag_3"
2563,2,"tag_2"
2562,1,"tag_1"
2561,0,"tag_0"
2560,4,"tag_4"
2559,3,"tag_3"
2558,2,"tag_2"
2557,1,"tag_1"
2556,0,"tag_0"
2555,4,"tag_4"
2554,3,"tag_3"
2553,2,"tag_2"
2552,1,"tag_1"
2551,0,"tag_0"
2550,4,"tag_4"
2549,3,"tag_3"
2548,2,"tag_2"
2547,1,"tag_1"
2546,0,"tag_0"
2545,4,"tag_4"
2544,3,"tag_3"
2543,2,"tag_2"
2542,1,"tag_1"
2541,0,"tag_0"
2540,4,"tag_4"
2539,3,"tag_3"
2538,2,"tag_2"
2537,1,"tag_1"
2536,0,"tag_0"
2535,4,"tag_4"
2534,3,"tag_3"
2533,2,"tag_2"
2532,1,"tag_1"
2531,0,"tag_0"
2530,4,"tag_4"
2529,3,"tag_3"
2528,2,"tag_2"
2527,1,"tag_1"
2526,0,"tag_0"
2525,4,"tag_4"
2524,3,"tag_3"
2523,2,"tag_2"
2522,1,"tag_1"
2521,0,"tag_0"
2520,4,"tag_4"
2519,3,"tag_3"
2518,2,"tag_2"
2517,1,"tag_1"
2516,0,"tag_0"
2515,4,"tag_4"
2514,3,"tag_3"
2513,2,"tag_2"
2512,1,"tag_1"
2511,0,"tag_0"
2510,4,"tag_4"
2509,3,"tag_3"
2508,2,"tag_2"
2507,1,"tag_1"
2506,0,"tag_0"
2505,4,"tag_4"
2504,3,"tag_3"
2503,2,"tag_2"
2502,1,"tag_1"
2501,0,"tag_0"
2500,4,"tag_4"
2499,3,"tag_3"
2498,2,"tag_2"
2497,1,"tag_1"
2496,0,"tag_0"
2495,4,"tag_4"
2494,3,"tag_3"
2493,2,"tag_2"
2492,1,"tag_1"
2491,0,"tag_0"
2490,4,"tag_4"
2489,3,"tag_3"
2488,2,"tag_2"
2487,1,"tag_1"
2486,0,"tag_0"
2485,4,"tag_4"
2484,3,"tag_3"
2483,2,"tag_2"
2482,1,"tag_1"
2481,0,"tag_0"
2480,4,"tag_4"
2479,3,"tag_3"
2478,2,"tag_2"
2477,1,"tag_1"
2476,0,"tag_0"
2475,4,"tag_4"
2474,3,"tag_3"
2473,2,"tag_2"
2472,1,"tag_1"
2471,0,"tag_0"
2470,4,"tag_4"
2469,3,"tag_3"
2468,2,"tag_2"
2467,1,"tag_1"
2466,0,"tag_0"
2465,4,"tag_4"
2464,3,"tag_3"
2463,2,"tag_2"
2462,1,"tag_1"
2461,0,"tag_0"
2460,4,"tag_4"
2459,3,"tag_3"
2458,2,"tag_2"
2457,1,"tag_1"
2456,0,"tag_0"
2455,4,"tag_4"
2454,3,"tag_3"
2453,2,"tag_2"
2452,1,"tag_1"
2451,0,"tag_0"
2450,4,"tag_4"
2449,3,"tag_3"
2448,2,"tag_2"
2447,1,"tag_1"
2446,0,"tag_0"
2445,4,"tag_4"
2444,3,"tag_3"
2443,2,"tag_2"
2442,1,"tag_1"
2441,0,"tag_0"
2440,4,"tag_4"
2439,3,"tag_3"
2438,2,"tag_2"
2437,1,"tag_1"
2436,0,"tag_0"
2435,4,"tag_4"
2434,3,"tag_3"
2433,2,"tag_2"
2432,1,"tag_1"
2431,0,"tag_0"
2430,4,"tag_4"
2429,3,"tag_3"
2428,2,"tag_2"
2427,1,"tag_1"
2426,0,"tag_0"
2425,4,"tag_4"
2424,3,"tag_3"
2423,2,"tag_2"
2422,1,"tag_1"
2421,0,"tag_0"
2420,4,"tag_4"
2419,3,"tag_3"
2418,2,"tag_2"
2417,1,"tag_1"
2416,0,"tag_0"
2415,4,"tag_4"
2414,3,"tag_3"
2413,2,"tag_2"
2412,1,"tag_1"
2411,0,"tag_0"
2410,4,"tag_4"
2409,3,"tag_3"
2408,2,"tag_2"
2407,1,"tag_1"
2406,0,"tag_0"
2405,4,"tag_4"
2404,3,"tag_3"
2403,2,"tag_2"
2402,1,"tag_1"
2401,0,"tag_0"
2400,4,"tag_4"
2399,3,"tag_3"
2398,2,"tag_2"
2397,1,"tag_1"
2396,0,"tag_0"
2395,4,"tag_4"
2394,3,"tag_3"
2393,2,"tag_2"
2392,1,"tag_1"
2391,0,"tag_0"
2390,4,"tag_4"
2389,3,"tag_3"
2388,2,"tag_2"
2387,1,"tag_1"
2386,0,"tag_0"
2385,4,"tag_4"
2384,3,"tag_3"
2383,2,"tag_2"
2382,1,"tag_1"
2381,0,"tag_0"
2380,4,"tag_4"
2379,3,"tag_3"
2378,2,"tag_2"
2377,1,"tag_1"
2376,0,"tag_0"
2375,4,"tag_4"
2374,3,"tag_3"
2373,2,"tag_2"
2372,1,"tag_1"
2371,0,"tag_0"
2370,4,"tag_4"
2369,3,"tag_3"
2368,2,"tag_2"
2367,1,"tag_1"
2366,0,"tag_0"
2365,4,"tag_4"
2364,3,"tag_3"
2363,2,"tag_2"
2362,1,"tag_1"
2361,0,"tag_0"
2360,4,"tag_4"
2359,3,"tag_3"
2358,2,"tag_2"
2357,1,"tag_1"
2356,0,"tag_0"
2355,4,"tag_4"
2354,3,"tag_3"
2353,2,"tag_2"
2352,1,"tag_1"
2351,0,"tag_0"
2350,4,"tag_4"
2349,3,"tag_3"
2348,2,"tag_2"
2347,1,"tag_1"
2346,0,"tag_0"
2345,4,"tag_4"
2344,3,"tag_3"
2343,2,"tag_2"
2342,1,"tag_1"
2341,0,"tag_0"
2340,4,"tag_4"
2339,3,"tag_3"
2338,2,"tag_2"
2337,1,"tag_1"
2336,0,"tag_0"
2335,4,"tag_4"
2334,3,"tag_3"
2333,2,"tag_2"
2332,1,"tag_1"
2331,0,"tag_0"
2330,4,"tag_4"
2329,3,"tag_3"
2328,2,"tag_2"
2327,1,"tag_1"
2326,0,"tag_0"
2325,4,"tag_4"
2324,3,"tag_3"
2323,2,"tag_2"
2322,1,"tag_1"
2321,0,"tag_0"
2320,4,"tag_4"
2319,3,"tag_3"
2318,2,"tag_2"
2317,1,"tag_1"
2316,0,"tag_0"
2315,4,"tag_4"
2314,3,"tag_3"
2313,2,"tag_2"
2312,1,"tag_1"
2311,0,"tag_0"
2310,4,"tag_4"
2309,3,"tag_3"
2308,2,"tag_2"
2307,1,"tag_1"
2306,0,"tag_0"
2305,4,"tag_4"
2304,3,"tag_3"
2303,2,"tag_2"
2302,1,"tag_1"
2301,0,"tag_0"
2300,4,"tag_4"
2299,3,"tag_3"
2298,2,"tag_2"
2297,1,"tag_1"
2296,0,"tag_0"
2295,4,"tag_4"
2294,3,"tag_3"
2293,2,"tag_2"
2292,1,"tag_1"
2291,0,"tag_0"
2290,4,"tag_4"
2289,3,"tag_3"
2288,2,"tag_2"
2287,1,"tag_1"
2286,0,"tag_0"
2285,4,"tag_4"
2284,3,"tag_3"
2283,2,"tag_2"
2282,1,"tag_1"
2281,0,"tag_0"
2280,4,"tag_4"
2279,3,"tag_3"
2278,2,"tag_2"
2277,1,"tag_1"
2276,0,"tag_0"
2275,4,"tag_4"
2274,3,"tag_3"
2273,2,"tag_2"
2272,1,"tag_1"
2271,0,"tag_0"
2270,4,"tag_4"
2269,3,"tag_3"
2268,2,"tag_2"
2267,1,"tag_1"
2266,0,"tag_0"
2265,4,"tag_4"
2264,3,"tag_3"
2263,2,"tag_2"
2262,1,"tag_1"
2261,0,"tag_0"
2260,4,"tag_4"
2259,3,"tag_3"
2258,2,"tag_2"
2257,1,"tag_1"
2256,0,"tag_0"
2255,4,"tag_4"
2254,3,"tag_3"
2253,2,"tag_2"
2252,1,"tag_1"
2251,0,"tag_0"
2250,4,"tag_4"
2249,3,"tag_3"
2248,2,"tag_2"
2247,1,"tag_1"
2246,0,"tag_0"
2245,4,"tag_4"
2244,3,"tag_3"
2243,2,"tag_2"
2242,1,"tag_1"
2241,0,"tag_0"
2240,4,"tag_4"
2239,3,"tag_3"
2238,2,"tag_2"
2237,1,"tag_1"
2236,0,"tag_0"
2235,4,"tag_4"
2234,3,"tag_3"
2233,2,"tag_2"
2232,1,"tag_1"
2231,0,"tag_0"
2230,4,"tag_4"
2229,3,"tag_3"
2228,2,"tag_2"
2227,1,"tag_1"
2226,0,"tag_0"
2225,4,"tag_4"
2224,3,"tag_3"
2223,2,"tag_2"
2222,1,"tag_1"
2221,0,"tag_0"
2220,4,"tag_4"
2219,3,"tag_3"
2218,2,"tag_2"
2217,1,"tag_1"
2216,0,"tag_0"
2215,4,"tag_4"
2214,3,"tag_3"
2213,2,"tag_2"
2212,1,"tag_1"
2211,0,"tag_0"
2210,4,"tag_4"
2209,3,"tag_3"
2208,2,"tag_2"
2207,1,"tag_1"
2206,0,"tag_0"
2205,4,"tag_4"
2204,3,"tag_3"
2203,2,"tag_2"
2202,1,"tag_1"
2201,0,"tag_0"
2200,4,"tag_4"
2199,3,"tag_3"
2198,2,"tag_2"
2197,1,"tag_1"
2196,0,"tag_0"
2195,4,"tag_4"
2194,3,"tag_3"
2193,2,"tag_2"
2192,1,"tag_1"
2191,0,"tag_0"
2190,4,"tag_4"
2189,3,"tag_3"
2188,2,"tag_2"
2187,1,"tag_1"
2186,0,"tag_0"
2185,4,"tag_4"
2184,3,"tag_3"
2183,2,"tag_2"
2182,1,"tag_1"
2181,0,"tag_0"
2180,4,"tag_4"
2179,3,"tag_3"
2178,2,"tag_2"
2177,1,"tag_1"
2176,0,"tag_0"
2175,4,"tag_4"
2174,3,"tag_3"
2173,2,"tag_2"
2172,1,"tag_1"
2171,0,"tag_0"
2170,4,"tag_4"
2169,3,"tag_3"
2168,2,"tag_2"
2167,1,"tag_1"
2166,0,"tag_0"
2165,4,"tag_4"
2164,3,"tag_3"
2163,2,"tag_2"
2162,1,"tag_1"
2161,0,"tag_0"
2160,4,"tag_4"
2159,3,"tag_3"
2158,2,"tag_2"
2157,1,"tag_1"
2156,0,"tag_0"
2155,4,"tag_4"
2154,3,"tag_3"
2153,2,"tag_2"
2152,1,"tag_1"
2151,0,"tag_0"
2150,4,"tag_4"
2149,3,"tag_3"
2148,2,"tag_2"
2147,1,"tag_1"
2146,0,"tag_0"
2145,4,"tag_4"
2144,3,"tag_3"
2143,2,"tag_2"
2142,1,"tag_1"
2141,0,"tag_0"
2140,4,"tag_4"
2139,3,"tag_3"
2138,2,"tag_2"
2137,1,"tag_1"
2136,0,"tag_0"
2135,4,"tag_4"
2134,3,"tag_3"
2133,2,"tag_2"
2132,1,"tag_1"
2131,0,"tag_0"
2130,4,"tag_4"
2129,3,"tag_3"
2128,2,"tag_2"
2127,1,"tag_1"
2126,0,"tag_0"
2125,4,"tag_4"
2124,3,"tag_3"
2123,2,"tag_2"
2122,1,"tag_1"
2121,0,"tag_0"
2120,4,"tag_4"
2119,3,"tag_3"
2118,2,"tag_2"
2117,1,"tag_1"
2116,0,"tag_0"
2115,4,"tag_4"
2114,3,"tag_3"
2113,2,"tag_2"
2112,1,"tag_1"
2111,0,"tag_0"
2110,4,"tag_4"
2109,3,"tag_3"
2108,2,"tag_2"
2107,1,"tag_1"
2106,0,"tag_0"
2105,4,"tag_4"
2104,3,"tag_3"
2103,2,"tag_2"
2102,1,"tag_1"
2101,0,"tag_0"
2100,4,"tag_4"
2099,3,"tag_3"
2098,2,"tag_2"
2097,1,"tag_1"
2096,0,"tag_0"
2095,4,"tag_4"
2094,3,"tag_3"
2093,2,"tag_2"
2092,1,"tag_1"
2091,0,"tag_0"
2090,4,"tag_4"
2089,3,"tag_3"
2088,2,"tag_2"
2087,1,"tag_1"
2086,0,"tag_0"
2085,4,"tag_4"
2084,3,"tag_3"
2083,2,"tag_2"
2082,1,"tag_1"
2081,0,"tag_0"
2080,4,"tag_4"
2079,3,"tag_3"
2078,2,"tag_2"
2077,1,"tag_1"
2076,0,"tag_0"
2075,4,"tag_4"
2074,3,"tag_3"
2073,2,"tag_2"
2072,1,"tag_1"
2071,0,"tag_0"
2070,4,"tag_4"
2069,3,"tag_3"
2068,2,"tag_2"
2067,1,"tag_1"
2066,0,"tag_0"
2065,4,"tag_4"
2064,3,"tag_3"
2063,2,"tag_2"
2062,1,"tag_1"
2061,0,"tag_0"
2060,4,"tag_4"
2059,3,"tag_3"
2058,2,"tag_2"
2057,1,"tag_1"
2056,0,"tag_0"
2055,4,"tag_4"
2054,3,"tag_3"
2053,2,"tag_2"
2052,1,"tag_1"
2051,0,"tag_0"
2050,4,"tag_4"
2049,3,"tag_3"
2048,2,"tag_2"
2047,1,"tag_1"
2046,0,"tag_0"
2045,4,"tag_4"
2044,3,"tag_3"
2043,2,"tag_2"
2042,1,"tag_1"
2041,0,"tag_0"
2040,4,"tag_4"
2039,3,"tag_3"
2038,2,"tag_2"
2037,1,"tag_1"
2036,0,"tag_0"
2035,4,"tag_4"
2034,3,"tag_3"
2033,2,"tag_2"
2032,1,"tag_1"
2031,0,"tag_0"
2030,4,"tag_4"
2029,3,"tag_3"
2028,2,"tag_2"
2027,1,"tag_1"
2026,0,"tag_0"
2025,4,"tag_4"
2024,3,"tag_3"
2023,2,"tag_2"
2022,1,"tag_1"
2021,0,"tag_0"
2020,4,"tag_4"
2019,3,"tag_3"
2018,2,"tag_2"
2017,1,"tag_1"
2016,0,"tag_0"
2015,4,"tag_4"
2014,3,"tag_3"
2013,2,"tag_2"
2012,1,"tag_1"
2011,0,"tag_0"
2010,4,"tag_4"
2009,3,"tag_3"
2008,2,"tag_2"
2007,1,"tag_1"
2006,0,"tag_0"
2005,4,"tag_4"
2004,3,"tag_3"
2003,2,"tag_2"
2002,1,"tag_1"
2001,0,"tag_0"
2000,4,"tag_4"
1999,3,"tag_3"
1998,2,"tag_2"
1997,1,"tag_1"
1996,0,"tag_0"
1995,4,"tag_4"
1994,3,"tag_3"
1993,2,"tag_2"
1992,1,"tag_1"
1991,0,"tag_0"
1990,4,"tag_4"
1989,3,"tag_3"
1988,2,"tag_2"
1987,1,"tag_1"
1986,0,"tag_0"
1985,4,"tag_4"
1984,3,"tag_3"
1983,2,"tag_2"
1982,1,"tag_1"
1981,0,"tag_0"
1980,4,"tag_4"
1979,3,"tag_3"
1978,2,"tag_2"
1977,1,"tag_1"
1976,0,"tag_0"
1975,4,"tag_4"
1974,3,"tag_3"
1973,2,"tag_2"
1972,1,"tag_1"
1971,0,"tag_0"
1970,4,"tag_4"
1969,3,"tag_3"
1968,2,"tag_2"
1967,1,"tag_1"
1966,0,"tag_0"
1965,4,"tag_4"
1964,3,"tag_3"
1963,2,"tag_2"
1962,1,"tag_1"
1961,0,"tag_0"
1960,4,"tag_4"
1959,3,"tag_3"
1958,2,"tag_2"
1957,1,"tag_1"
1956,0,"tag_0"
1955,4,"tag_4"
1954,3,"tag_3"
1953,2,"tag_2"
1952,1,"tag_1"
1951,0,"tag_0"
1950,4,"tag_4"
1949,3,"tag_3"
1948,2,"tag_2"
1947,1,"tag_1"
1946,0,"tag_0"
1945,4,"tag_4"
1944,3,"tag_3"
1943,2,"tag_2"
1942,1,"tag_1"
1941,0,"tag_0"
1940,4,"tag_4"
1939,3,"tag_3"
1938,2,"tag_2"
1937,1,"tag_1"
1936,0,"tag_0"
1935,4,"tag_4"
1934,3,"tag_3"
1933,2,"tag_2"
1932,1,"tag_1"
1931,0,"tag_0"
1930,4,"tag_4"
1929,3,"tag_3"
1928,2,"tag_2"
1927,1,"tag_1"
1926,0,"tag_0"
1925,4,"tag_4"
1924,3,"tag_3"
1923,2,"tag_2"
1922,1,"tag_1"
1921,0,"tag_0"
1920,4,"tag_4"
1919,3,"tag_3"
1918,2,"tag_2"
1917,1,"tag_1"
1916,0,"tag_0"
1915,4,"tag_4"
1914,3,"tag_3"
1913,2,"tag_2"
1912,1,"tag_1"
1911,0,"tag_0"
1910,4,"tag_4"
1909,3,"tag_3"
1908,2,"tag_2"
1907,1,"tag_1"
1906,0,"tag_0"
1905,4,"tag_4"
1904,3,"tag_3"
1903,2,"tag_2"
1902,1,"tag_1"
1901,0,"tag_0"
1900,4,"tag_4"
1899,3,"tag_3"
1898,2,"tag_2"
1897,1,"tag_1"
1896,0,"tag_0"
1895,4,"tag_4"
1894,3,"tag_3"
1893,2,"tag_2"
1892,1,"tag_1"
1891,0,"tag_0"
1890,4,"tag_4"
1889,3,"tag_3"
1888,2,"tag_2"
1887,1,"tag_1"
1886,0,"tag_0"
1885,4,"tag_4"
1884,3,"tag_3"
1883,2,"tag_2"
1882,1,"tag_1"
1881,0,"tag_0"
1880,4,"tag_4"
1879,3,"tag_3"
1878,2,"tag_2"
1877,1,"tag_1"
1876,0,"tag_0"
1875,4,"tag_4"
1874,3,"tag_3"
1873,2,"tag_2"
1872,1,"tag_1"
1871,0,"tag_0"
1870,4,"tag_4"
1869,3,"tag_3"
1868,2,"tag_2"
1867,1,"tag_1"
1866,0,"tag_0"
1865,4,"tag_4"
1864,3,"tag_3"
1863,2,"tag_2"
1862,1,"tag_1"
1861,0,"tag_0"
1860,4,"tag_4"
1859,3,"tag_3"
1858,2,"tag_2"
1857,1,"tag_1"
1856,0,"tag_0"
1855,4,"tag_4"
1854,3,"tag_3"
1853,2,"tag_2"
1852,1,"tag_1"
1851,0,"tag_0"
1850,4,"tag_4"
1849,3,"tag_3"
1848,2,"tag_2"
1847,1,"tag_1"
1846,0,"tag_0"
1845,4,"tag_4"
1844,3,"tag_3"
1843,2,"tag_2"
1842,1,"tag_1"
1841,0,"tag_0"
1840,4,"tag_4"
1839,3,"tag_3"
1838,2,"tag_2"
1837,1,"tag_1"
1836,0,"tag_0"
1835,4,"tag_4"
1834,3,"tag_3"
1833,2,"tag_2"
1832,1,"tag_1"
1831,0,"tag_0"
1830,4,"tag_4"
1829,3,"tag_3"
1828,2,"tag_2"
1827,1,"tag_1"
1826,0,"tag_0"
1825,4,"tag_4"
1824,3,"tag_3"
1823,2,"tag_2"
1822,1,"tag_1"
1821,0,"tag_0"
1820,4,"tag_4"
1819,3,"tag_3"
1818,2,"tag_2"
1817,1,"tag_1"
1816,0,"tag_0"
1815,4,"tag_4"
1814,3,"tag_3"
1813,2,"tag_2"
1812,1,"tag_1"
1811,0,"tag_0"
1810,4,"tag_4"
1809,3,"tag_3"
1808,2,"tag_2"
1807,1,"tag_1"
1806,0,"tag_0"
1805,4,"tag_4"
1804,3,"tag_3"
1803,2,"tag_2"
1802,1,"tag_1"
1801,0,"tag_0"
1800,4,"tag_4"
1799,3,"tag_3"
1798,2,"tag_2"
1797,1,"tag_1"
1796,0,"tag_0"
